trading_date,sector_index_id,index_name,close,source,source_reference,coverage_start,coverage_end,methodology,sector_context_version
2025-06-12,NIFTY_PHARMA,NIFTY PHARMA,22036.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-13,NIFTY_PHARMA,NIFTY PHARMA,21985.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-16,NIFTY_PHARMA,NIFTY PHARMA,22039.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-17,NIFTY_PHARMA,NIFTY PHARMA,21622.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-18,NIFTY_PHARMA,NIFTY PHARMA,21588.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-19,NIFTY_PHARMA,NIFTY PHARMA,21441.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-20,NIFTY_PHARMA,NIFTY PHARMA,21613,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-23,NIFTY_PHARMA,NIFTY PHARMA,21626.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-24,NIFTY_PHARMA,NIFTY PHARMA,21672.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-25,NIFTY_PHARMA,NIFTY PHARMA,21804.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-26,NIFTY_PHARMA,NIFTY PHARMA,21808.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-27,NIFTY_PHARMA,NIFTY PHARMA,21928.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-30,NIFTY_PHARMA,NIFTY PHARMA,22038.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-01,NIFTY_PHARMA,NIFTY PHARMA,22041.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-02,NIFTY_PHARMA,NIFTY PHARMA,22110.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-03,NIFTY_PHARMA,NIFTY PHARMA,22204.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-04,NIFTY_PHARMA,NIFTY PHARMA,22384.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-07,NIFTY_PHARMA,NIFTY PHARMA,22365.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-08,NIFTY_PHARMA,NIFTY PHARMA,22165.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-09,NIFTY_PHARMA,NIFTY PHARMA,22208.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-10,NIFTY_PHARMA,NIFTY PHARMA,22076.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-11,NIFTY_PHARMA,NIFTY PHARMA,22225.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-14,NIFTY_PHARMA,NIFTY PHARMA,22410.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-15,NIFTY_PHARMA,NIFTY PHARMA,22665.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-16,NIFTY_PHARMA,NIFTY PHARMA,22593.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-17,NIFTY_PHARMA,NIFTY PHARMA,22680.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-18,NIFTY_PHARMA,NIFTY PHARMA,22592.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-21,NIFTY_PHARMA,NIFTY PHARMA,22531.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-22,NIFTY_PHARMA,NIFTY PHARMA,22307.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-23,NIFTY_PHARMA,NIFTY PHARMA,22417.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-24,NIFTY_PHARMA,NIFTY PHARMA,22541.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-25,NIFTY_PHARMA,NIFTY PHARMA,22662.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-28,NIFTY_PHARMA,NIFTY PHARMA,22761.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-29,NIFTY_PHARMA,NIFTY PHARMA,23072.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-30,NIFTY_PHARMA,NIFTY PHARMA,23073.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-07-31,NIFTY_PHARMA,NIFTY PHARMA,22771.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-01,NIFTY_PHARMA,NIFTY PHARMA,22011.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-04,NIFTY_PHARMA,NIFTY PHARMA,22153.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-05,NIFTY_PHARMA,NIFTY PHARMA,21970.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-06,NIFTY_PHARMA,NIFTY PHARMA,21523.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-07,NIFTY_PHARMA,NIFTY PHARMA,21684.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-08,NIFTY_PHARMA,NIFTY PHARMA,21402.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-11,NIFTY_PHARMA,NIFTY PHARMA,21604.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-12,NIFTY_PHARMA,NIFTY PHARMA,21753.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-13,NIFTY_PHARMA,NIFTY PHARMA,22130.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-14,NIFTY_PHARMA,NIFTY PHARMA,22151.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-18,NIFTY_PHARMA,NIFTY PHARMA,22141.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-19,NIFTY_PHARMA,NIFTY PHARMA,22066.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-20,NIFTY_PHARMA,NIFTY PHARMA,21969.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-21,NIFTY_PHARMA,NIFTY PHARMA,22177.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-22,NIFTY_PHARMA,NIFTY PHARMA,22265,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-25,NIFTY_PHARMA,NIFTY PHARMA,22362.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-26,NIFTY_PHARMA,NIFTY PHARMA,21990,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-28,NIFTY_PHARMA,NIFTY PHARMA,21808.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-08-29,NIFTY_PHARMA,NIFTY PHARMA,21804.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-01,NIFTY_PHARMA,NIFTY PHARMA,21778.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-02,NIFTY_PHARMA,NIFTY PHARMA,21719.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-03,NIFTY_PHARMA,NIFTY PHARMA,21959.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-04,NIFTY_PHARMA,NIFTY PHARMA,21915.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-05,NIFTY_PHARMA,NIFTY PHARMA,21924.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-08,NIFTY_PHARMA,NIFTY PHARMA,21865.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-09,NIFTY_PHARMA,NIFTY PHARMA,22052.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-10,NIFTY_PHARMA,NIFTY PHARMA,22122.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-11,NIFTY_PHARMA,NIFTY PHARMA,22224,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-12,NIFTY_PHARMA,NIFTY PHARMA,22341.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-15,NIFTY_PHARMA,NIFTY PHARMA,22198.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-16,NIFTY_PHARMA,NIFTY PHARMA,22264.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-17,NIFTY_PHARMA,NIFTY PHARMA,22241.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-18,NIFTY_PHARMA,NIFTY PHARMA,22574.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-19,NIFTY_PHARMA,NIFTY PHARMA,22686.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-22,NIFTY_PHARMA,NIFTY PHARMA,22365.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-09-23,NIFTY_PHARMA,NIFTY PHARMA,22299.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-08-17_2025-11-14.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
